operationNumber, size, height, averageNodeDepth, timeForOperation, operationType
8865, 354, 11, 25.042373, 0.007000, search
8870, 354, 11, 25.028249, 0.011000, remove
8875, 352, 11, 25.113636, 0.013000, insert
8880, 353, 11, 25.096317, 0.008000, search
8885, 352, 11, 25.167614, 0.008000, search
8890, 347, 11, 25.409222, 0.009000, search
8895, 345, 11, 25.527536, 0.008000, search
8900, 344, 11, 25.572674, 0.012000, insert
8905, 346, 11, 25.520231, 0.009000, search
8910, 348, 11, 25.436782, 0.013000, insert
8915, 348, 11, 25.439655, 0.012000, insert
8920, 344, 11, 25.619186, 0.012000, remove
8925, 342, 11, 25.707602, 0.014000, insert
8930, 345, 11, 25.576812, 0.013000, insert
8935, 345, 11, 25.582609, 0.014000, insert
8940, 344, 11, 25.625000, 0.012000, insert
8945, 344, 11, 25.625000, 0.011000, remove
8950, 344, 11, 25.630814, 0.012000, remove
8955, 346, 11, 25.543353, 0.011000, remove
8960, 345, 11, 25.614493, 0.007000, search
8965, 346, 11, 25.578035, 0.012000, insert
8970, 347, 11, 25.536023, 0.012000, insert
8975, 350, 11, 25.431429, 0.009000, search
8980, 348, 11, 25.548851, 0.006000, search
8985, 349, 11, 25.535817, 0.006000, search
8990, 350, 11, 25.491429, 0.011000, insert
8995, 351, 11, 25.478632, 0.008000, search
9000, 354, 11, 25.355932, 0.012000, insert
9005, 351, 11, 25.507123, 0.008000, search
9010, 351, 11, 25.547009, 0.009000, search
9015, 353, 11, 25.461756, 0.013000, insert
9020, 358, 11, 25.259777, 0.012000, insert
9025, 358, 11, 25.262570, 0.011000, remove
9030, 357, 11, 25.299720, 0.012000, remove
9035, 355, 11, 25.380282, 0.010000, remove
9040, 356, 11, 25.339888, 0.007000, insert
9045, 358, 11, 25.265363, 0.009000, insert
9050, 359, 11, 25.225627, 0.012000, insert
9055, 356, 11, 25.382022, 0.008000, search
9060, 356, 11, 25.412921, 0.009000, search
9065, 352, 11, 25.582386, 0.012000, remove
9070, 351, 11, 25.621083, 0.012000, insert
9075, 354, 11, 25.522599, 0.007000, search
9080, 354, 11, 25.522599, 0.011000, insert
9085, 352, 11, 25.630682, 0.007000, search
9090, 349, 11, 25.790831, 0.009000, search
9095, 351, 11, 25.703704, 0.010000, remove
9100, 348, 11, 25.836207, 0.011000, remove
9105, 348, 11, 25.836207, 0.014000, insert
9110, 349, 11, 25.793696, 0.012000, remove
9115, 351, 11, 25.735043, 0.008000, search
9120, 350, 11, 25.777143, 0.012000, remove
9125, 352, 11, 25.693182, 0.012000, insert
9130, 353, 11, 25.677054, 0.006000, search
9135, 354, 11, 25.635593, 0.012000, remove
9140, 352, 11, 25.752841, 0.009000, search
9145, 353, 11, 25.736544, 0.009000, search
9150, 353, 11, 25.733711, 0.011000, remove
9155, 353, 11, 25.764873, 0.008000, search
9160, 357, 11, 25.593838, 0.014000, insert
9165, 356, 11, 25.662921, 0.008000, search
9170, 354, 11, 25.782486, 0.008000, search
9175, 355, 11, 25.746479, 0.010000, remove
9180, 360, 11, 25.538889, 0.012000, insert
9185, 358, 11, 25.650838, 0.008000, search
9190, 358, 11, 25.648045, 0.011000, insert
9195, 360, 11, 25.569444, 0.012000, insert
9200, 362, 11, 25.486188, 0.012000, remove
9205, 362, 11, 25.488950, 0.013000, remove
9210, 361, 11, 25.523546, 0.012000, insert
9215, 360, 11, 25.566667, 0.013000, insert
9220, 357, 11, 25.722689, 0.008000, search
9225, 359, 11, 25.637883, 0.011000, insert
9230, 358, 11, 25.670391, 0.012000, insert
9235, 358, 11, 25.701117, 0.004000, search
9240, 358, 11, 25.706704, 0.012000, insert
9245, 358, 11, 25.740223, 0.008000, search
9250, 357, 11, 25.778711, 0.013000, insert
9255, 358, 11, 25.765363, 0.010000, search
9260, 354, 11, 25.935028, 0.010000, remove
9265, 355, 11, 25.895775, 0.012000, insert
9270, 356, 11, 25.851124, 0.012000, insert
9275, 354, 11, 25.966102, 0.009000, search
9280, 351, 11, 26.099715, 0.012000, remove
9285, 351, 11, 26.096866, 0.013000, remove
9290, 353, 11, 26.011331, 0.013000, remove
9295, 350, 11, 26.145714, 0.012000, remove
9300, 347, 11, 26.314121, 0.007000, search
9305, 347, 11, 26.317003, 0.014000, insert
9310, 346, 11, 26.393064, 0.006000, search
9315, 346, 11, 26.424855, 0.009000, search
9320, 345, 11, 26.472464, 0.011000, remove
9325, 345, 11, 26.475362, 0.012000, insert
9330, 343, 11, 26.597668, 0.009000, search
9335, 343, 11, 26.635569, 0.008000, search
9340, 345, 11, 26.571014, 0.009000, search
9345, 343, 11, 26.658892, 0.013000, remove
9350, 345, 11, 26.565217, 0.012000, insert
9355, 343, 11, 26.688047, 0.009000, search
9360, 342, 11, 26.736842, 0.011000, insert
9365, 342, 11, 26.769006, 0.009000, search
9370, 345, 11, 26.631884, 0.010000, insert
9375, 345, 11, 26.634783, 0.013000, insert
9380, 345, 11, 26.628986, 0.012000, remove
9385, 344, 11, 26.677326, 0.013000, insert
9390, 345, 11, 26.626087, 0.013000, remove
9395, 345, 11, 26.657971, 0.009000, search
9400, 341, 11, 26.876833, 0.005000, search
9405, 339, 11, 26.979351, 0.009000, remove
9410, 334, 11, 27.251497, 0.008000, search
9415, 336, 11, 27.148810, 0.013000, insert
9420, 337, 11, 27.097923, 0.011000, remove
9425, 334, 11, 27.275449, 0.009000, search
9430, 330, 11, 27.481818, 0.012000, remove
9435, 327, 11, 27.669725, 0.008000, search
9440, 329, 11, 27.595745, 0.008000, search
9445, 330, 11, 27.551515, 0.011000, insert
9450, 330, 11, 27.557576, 0.013000, remove
9455, 332, 11, 27.460843, 0.014000, insert
9460, 329, 11, 27.647416, 0.008000, search
9465, 332, 11, 27.496988, 0.012000, insert
9470, 330, 11, 27.600000, 0.012000, remove
9475, 330, 11, 27.603030, 0.014000, insert
9480, 332, 11, 27.503012, 0.012000, insert
9485, 335, 11, 27.352239, 0.011000, insert
9490, 333, 11, 27.486486, 0.005000, search
9495, 333, 11, 27.519520, 0.009000, search
9500, 333, 11, 27.516517, 0.012000, insert
9505, 329, 11, 27.726444, 0.008000, remove
9510, 330, 11, 27.681818, 0.013000, insert
9515, 331, 11, 27.664653, 0.005000, search
9520, 331, 11, 27.694864, 0.008000, search
9525, 331, 11, 27.694864, 0.011000, insert
9530, 330, 11, 27.751515, 0.007000, remove
9535, 332, 11, 27.647590, 0.012000, insert
9540, 332, 11, 27.677711, 0.008000, search
9545, 332, 11, 27.665663, 0.012000, remove
9550, 331, 11, 27.752266, 0.008000, search
9555, 335, 11, 27.546269, 0.013000, insert
9560, 335, 11, 27.543284, 0.011000, remove
9565, 336, 11, 27.491071, 0.012000, insert
9570, 337, 11, 27.445104, 0.012000, insert
9575, 337, 11, 27.442136, 0.014000, insert
9580, 337, 11, 27.439169, 0.011000, remove
9585, 340, 11, 27.297059, 0.011000, remove
9590, 344, 11, 27.095930, 0.013000, insert
9595, 340, 11, 27.323529, 0.008000, search
9600, 338, 11, 27.455621, 0.008000, search
9605, 338, 11, 27.452663, 0.013000, insert
9610, 339, 11, 27.436578, 0.009000, search
9615, 340, 11, 27.385294, 0.007000, remove
9620, 339, 11, 27.439528, 0.011000, remove
9625, 341, 11, 27.337243, 0.011000, remove
9630, 344, 11, 27.188953, 0.011000, insert
9635, 341, 11, 27.340176, 0.012000, remove
9640, 338, 11, 27.520710, 0.008000, search
9645, 337, 11, 27.602374, 0.009000, search
9650, 338, 11, 27.547337, 0.010000, insert
9655, 337, 11, 27.596439, 0.010000, remove
9660, 338, 11, 27.547337, 0.011000, insert
9665, 336, 11, 27.642857, 0.010000, remove
9670, 337, 11, 27.590504, 0.011000, insert
9675, 332, 11, 27.870482, 0.008000, search
9680, 331, 11, 27.921450, 0.012000, remove
9685, 330, 11, 28.012121, 0.008000, search
9690, 329, 11, 28.069909, 0.011000, insert
9695, 329, 11, 28.066869, 0.013000, insert
9700, 328, 11, 28.125000, 0.012000, remove
9705, 327, 11, 28.217125, 0.008000, search
9710, 327, 11, 28.211009, 0.012000, remove
9715, 325, 11, 28.326154, 0.008000, insert
9720, 326, 11, 28.300613, 0.009000, search
9725, 329, 11, 28.139818, 0.013000, insert
9730, 329, 11, 28.142857, 0.012000, insert
9735, 325, 11, 28.396923, 0.005000, search
9740, 328, 11, 28.231707, 0.007000, insert
9745, 328, 11, 28.234756, 0.012000, remove
9750, 328, 11, 28.274390, 0.007000, search
9755, 324, 11, 28.493827, 0.008000, remove
9760, 323, 11, 28.554180, 0.012000, insert
9765, 324, 11, 28.490741, 0.013000, insert
9770, 324, 11, 28.487654, 0.012000, insert
9775, 325, 11, 28.436923, 0.010000, remove
9780, 324, 11, 28.493827, 0.011000, remove
9785, 327, 11, 28.333333, 0.013000, insert
9790, 326, 11, 28.386503, 0.008000, remove
9795, 327, 11, 28.330275, 0.008000, remove
9800, 328, 11, 28.277439, 0.012000, insert
9805, 331, 11, 28.108761, 0.013000, insert
9810, 331, 11, 28.138973, 0.008000, search
9815, 331, 11, 28.129909, 0.012000, insert
9820, 332, 11, 28.108434, 0.008000, search
9825, 333, 11, 28.057057, 0.009000, remove
9830, 334, 11, 28.029940, 0.007000, search
9835, 331, 11, 28.187311, 0.011000, remove
9840, 330, 11, 28.245455, 0.011000, remove
9845, 329, 11, 28.331307, 0.009000, search
9850, 325, 11, 28.556923, 0.011000, remove
9855, 328, 11, 28.390244, 0.013000, insert
9860, 329, 11, 28.337386, 0.013000, insert
9865, 328, 11, 28.393293, 0.011000, remove
9870, 328, 11, 28.390244, 0.008000, remove
9875, 325, 11, 28.587692, 0.009000, search
9880, 324, 11, 28.651235, 0.011000, remove
9885, 326, 11, 28.546012, 0.012000, remove
9890, 325, 11, 28.606154, 0.010000, remove
9895, 325, 11, 28.609231, 0.011000, remove
9900, 324, 11, 28.697531, 0.009000, search
9905, 320, 11, 28.956250, 0.007000, search
9910, 320, 11, 28.959375, 0.012000, insert
9915, 322, 11, 28.841615, 0.010000, insert
9920, 322, 11, 28.838509, 0.010000, remove
9925, 321, 11, 28.925234, 0.007000, search
9930, 320, 11, 29.015625, 0.006000, search
9935, 319, 11, 29.072100, 0.007000, remove
9940, 321, 11, 28.959502, 0.012000, insert
9945, 319, 11, 29.109718, 0.008000, search
9950, 320, 11, 29.053125, 0.011000, insert
9955, 319, 11, 29.141066, 0.008000, search
9960, 320, 11, 29.112500, 0.008000, search
9965, 324, 11, 28.879630, 0.012000, insert
9970, 321, 11, 29.093458, 0.007000, search
9975, 319, 11, 29.241379, 0.008000, search
9980, 320, 11, 29.212500, 0.008000, search
9985, 318, 11, 29.320755, 0.011000, remove
9990, 317, 11, 29.381703, 0.011000, insert
9995, 314, 11, 29.595541, 0.008000, search
