
operationNumber, size, height, averageNodeDepth, timeForOperation, operationType
9535, 99332, 18, 15.983379, 0.007000, insert
9540, 99332, 18, 15.983550, 0.004000, search
9545, 99332, 18, 15.983540, 0.006000, remove
9550, 99331, 18, 15.983711, 0.005000, search
9555, 99335, 18, 15.983772, 0.008000, insert
9560, 99335, 18, 15.983782, 0.006000, remove
9565, 99336, 18, 15.983802, 0.007000, insert
9570, 99337, 18, 15.983843, 0.007000, insert
9575, 99337, 18, 15.983853, 0.007000, insert
9580, 99337, 18, 15.983853, 0.006000, remove
9585, 99340, 18, 15.983884, 0.007000, remove
9590, 99344, 18, 15.983904, 0.006000, insert
9595, 99340, 17, 15.984014, 0.004000, search
9600, 99338, 17, 15.984195, 0.004000, search
9605, 99338, 17, 15.984205, 0.007000, insert
9610, 99339, 17, 15.984377, 0.004000, search
9615, 99340, 17, 15.984407, 0.007000, remove
9620, 99339, 17, 15.984417, 0.006000, remove
9625, 99341, 17, 15.984448, 0.006000, remove
9630, 99344, 17, 15.984458, 0.007000, insert
9635, 99341, 17, 15.984417, 0.006000, remove
9640, 99338, 17, 15.984568, 0.004000, search
9645, 99337, 17, 15.984739, 0.005000, search
9650, 99338, 17, 15.984749, 0.007000, insert
9655, 99337, 17, 15.984739, 0.007000, remove
9660, 99338, 17, 15.984749, 0.007000, insert
9665, 99336, 17, 15.984698, 0.006000, remove
9670, 99337, 17, 15.984719, 0.007000, insert
9675, 99332, 17, 15.984859, 0.004000, search
9680, 99331, 17, 15.984839, 0.006000, remove
9685, 99330, 17, 15.984999, 0.004000, search
9690, 99329, 17, 15.985030, 0.006000, insert
9695, 99329, 17, 15.985019, 0.007000, insert
9700, 99328, 17, 15.984999, 0.006000, remove
9705, 99327, 17, 15.985160, 0.005000, search
9710, 99327, 17, 15.985170, 0.007000, remove
9715, 99325, 17, 15.985130, 0.008000, insert
9720, 99326, 17, 15.985321, 0.004000, search
9725, 99329, 17, 15.985352, 0.007000, insert
9730, 99329, 17, 15.985342, 0.007000, insert
9735, 99325, 17, 15.985462, 0.004000, search
9740, 99328, 17, 15.985493, 0.007000, insert
9745, 99328, 17, 15.985482, 0.006000, remove
9750, 99328, 17, 15.985654, 0.004000, search
9755, 99324, 17, 15.985593, 0.006000, remove
9760, 99323, 17, 15.985592, 0.008000, insert
9765, 99324, 17, 15.985623, 0.008000, insert
9770, 99324, 17, 15.985643, 0.007000, insert
9775, 99325, 17, 15.985673, 0.006000, remove
9780, 99324, 17, 15.985673, 0.006000, remove
9785, 99327, 17, 15.985684, 0.006000, insert
9790, 99326, 17, 15.985704, 0.006000, remove
9795, 99327, 17, 15.985694, 0.007000, remove
9800, 99328, 17, 15.985704, 0.008000, insert
9805, 99331, 17, 15.985694, 0.007000, insert
9810, 99331, 17, 15.985865, 0.004000, search
9815, 99331, 17, 15.985865, 0.007000, insert
9820, 99332, 17, 15.986047, 0.005000, search
9825, 99333, 17, 15.986047, 0.007000, remove
9830, 99334, 17, 15.986198, 0.004000, search
9835, 99331, 17, 15.986188, 0.006000, remove
9840, 99330, 17, 15.986218, 0.006000, remove
9845, 99329, 17, 15.986358, 0.005000, search
9850, 99325, 17, 15.986328, 0.007000, remove
9855, 99328, 17, 15.986378, 0.007000, insert
9860, 99329, 17, 15.986369, 0.007000, insert
9865, 99328, 17, 15.986368, 0.007000, remove
9870, 99328, 17, 15.986348, 0.007000, remove
9875, 99325, 17, 15.986489, 0.005000, search
9880, 99324, 17, 15.986479, 0.006000, remove
9885, 99326, 17, 15.986489, 0.006000, remove
9890, 99325, 17, 15.986489, 0.006000, remove
9895, 99325, 17, 15.986479, 0.007000, remove
9900, 99324, 17, 15.986640, 0.005000, search
9905, 99320, 17, 15.986750, 0.004000, search
9910, 99320, 17, 15.986710, 0.006000, insert
9915, 99322, 17, 15.986740, 0.008000, insert
9920, 99322, 17, 15.986750, 0.007000, remove
9925, 99321, 17, 15.986901, 0.004000, search
9930, 99320, 17, 15.987062, 0.004000, search
9935, 99319, 17, 15.987052, 0.007000, remove
9940, 99321, 17, 15.987102, 0.007000, insert
9945, 99319, 17, 15.987253, 0.004000, search
9950, 99320, 17, 15.987253, 0.007000, insert
9955, 99319, 17, 15.987394, 0.005000, search
9960, 99320, 17, 15.987586, 0.004000, search
9965, 99324, 17, 15.987606, 0.007000, insert
9970, 99321, 17, 15.987737, 0.005000, search
9975, 99319, 17, 15.987888, 0.005000, search
9980, 99320, 17, 15.988089, 0.005000, search
9985, 99318, 17, 15.988079, 0.007000, remove
9990, 99317, 17, 15.988079, 0.007000, insert
9995, 99314, 17, 15.988219, 0.004000, search
